bay_id,st_marker_id,status,location,lat,lon
6198,13309W,Unoccupied,"(-37.82043074527868, 144.9471793767478)",-37.82043074527868,144.9471793767478
5074,9854N,Unoccupied,"(-37.825200793837226, 144.9698296184419)",-37.825200793837226,144.9698296184419
6128,C13616,Unoccupied,"(-37.81964805193297, 144.94444535818434)",-37.81964805193297,144.94444535818434
4319,C6976,Unoccupied,"(-37.809336130975176, 144.95626589693285)",-37.809336130975176,144.95626589693285
802,C466,Present,"(-37.81163155291834, 144.97036030379877)",-37.81163155291834,144.97036030379877
1300,1291W,Unoccupied,"(-37.81895756040481, 144.95958673481084)",-37.81895756040481,144.95958673481084
1162,C1270,Present,"(-37.81162744503793, 144.9591589722512)",-37.81162744503793,144.9591589722512
6328,13474E,Present,"(-37.8187948047274, 144.94988619155254)",-37.8187948047274,144.94988619155254
5461,11876E,Unoccupied,"(-37.81069143350461, 144.97829825096989)",-37.81069143350461,144.97829825096989
5483,11889W,Unoccupied,"(-37.81050274979772, 144.97809000589467)",-37.81050274979772,144.97809000589467
6124,C13600,Unoccupied,"(-37.81954632976269, 144.9448009913908)",-37.81954632976269,144.9448009913908
2900,4860E,Unoccupied,"(-37.80947357698816, 144.95830209015045)",-37.80947357698816,144.95830209015045
2686,10195W,Unoccupied,"(-37.803664376988664, 144.9494201510351)",-37.803664376988664,144.9494201510351
5463,11880E,Unoccupied,"(-37.81058919833059, 144.97831562076283)",-37.81058919833059,144.97831562076283
1497,1851S,Unoccupied,"(-37.81885611302185, 144.95914791138637)",-37.81885611302185,144.95914791138637
4802,9124N,Present,"(-37.8301547122791, 144.97020636256883)",-37.8301547122791,144.97020636256883
4226,C6756,Unoccupied,"(-37.80937376139323, 144.95702966614022)",-37.80937376139323,144.95702966614022
5459,11872E,Unoccupied,"(-37.810797076965244, 144.97828067292062)",-37.810797076965244,144.97828067292062
5465,11884E,Unoccupied,"(-37.81048535505015, 144.97833322877523)",-37.81048535505015,144.97833322877523
6705,C522,Unoccupied,"(-37.81043195919602, 144.96981193720922)",-37.81043195919602,144.96981193720922
6131,C13628,Unoccupied,"(-37.819673337996456, 144.94435930939085)",-37.819673337996456,144.94435930939085
5462,11878E,Unoccupied,"(-37.8106405387455, 144.9783068691765)",-37.8106405387455,144.9783068691765
6327,13472E,Unoccupied,"(-37.81872956759371, 144.94983508237794)",-37.81872956759371,144.94983508237794
6330,13478E,Unoccupied,"(-37.819384139960675, 144.95035034266868)",-37.819384139960675,144.95035034266868
572,10E,Unoccupied,"(-37.81474541746823, 144.9747297889365)",-37.81474541746823,144.9747297889365
6332,13482E,Unoccupied,"(-37.81949229145816, 144.9504366415831)",-37.81949229145816,144.9504366415831
2896,4852E,Unoccupied,"(-37.80966893999779, 144.9583907734873)",-37.80966893999779,144.9583907734873
5446,11844E,Present,"(-37.81290967032932, 144.97792343027936)",-37.81290967032932,144.97792343027936
5239,11503S,Present,"(-37.811546274948576, 144.9531295144193)",-37.811546274948576,144.9531295144193
5464,11882E,Unoccupied,"(-37.81053700742207, 144.97832432706787)",-37.81053700742207,144.97832432706787
5460,11874E,Unoccupied,"(-37.81074367615153, 144.97828950867853)",-37.81074367615153,144.97828950867853
5105,9903S,Present,"(-37.82570153609528, 144.96848303007926)",-37.82570153609528,144.96848303007926
5485,11893W,Unoccupied,"(-37.81039625399951, 144.97810771307672)",-37.81039625399951,144.97810771307672
5467,11888E,Unoccupied,"(-37.810381230942795, 144.9783506471463)",-37.810381230942795,144.9783506471463
5468,11890E,Unoccupied,"(-37.81033029474457, 144.97835922169406)",-37.81033029474457,144.97835922169406
6246,13310N,Unoccupied,"(-37.822254682289845, 144.94684850030288)",-37.822254682289845,144.94684850030288
6335,13488E,Unoccupied,"(-37.81965271469275, 144.95056196112904)",-37.81965271469275,144.95056196112904
3016,5094E,Unoccupied,"(-37.80445522391068, 144.95774694686025)",-37.80445522391068,144.95774694686025
5663,12324N,Unoccupied,"(-37.80981172696171, 144.97876035030947)",-37.80981172696171,144.97876035030947
5762,12441S,Unoccupied,"(-37.811944023782885, 144.97568499510572)",-37.811944023782885,144.97568499510572
767,C312,Unoccupied,"(-37.814668168512796, 144.9717587833493)",-37.814668168512796,144.9717587833493
2675,10184E,Unoccupied,"(-37.803948891822756, 144.949560046036)",-37.803948891822756,144.949560046036
2548,C3072,Unoccupied,"(-37.81332963328402, 144.95867229631136)",-37.81332963328402,144.95867229631136
6333,13484E,Unoccupied,"(-37.81954177019237, 144.95047574201627)",-37.81954177019237,144.95047574201627
6334,13486E,Unoccupied,"(-37.81960518932283, 144.95052582939485)",-37.81960518932283,144.95052582939485
2457,C2792,Unoccupied,"(-37.81033815217111, 144.96888723233081)",-37.81033815217111,144.96888723233081
2473,C2836,Unoccupied,"(-37.81053174945178, 144.96822558277887)",-37.81053174945178,144.96822558277887
809,C492,Unoccupied,"(-37.81073242980718, 144.96995015332328)",-37.81073242980718,144.96995015332328
1890,1002E,Present,"(-37.81813820535504, 144.96278161185967)",-37.81813820535504,144.96278161185967
5469,11892E,Unoccupied,"(-37.8102798253575, 144.97836767996995)",-37.8102798253575,144.97836767996995
815,C516,Present,"(-37.81051489159786, 144.9698502055112)",-37.81051489159786,144.9698502055112
1028,1194E,Present,"(-37.81327120763993, 144.960034862076)",-37.81327120763993,144.960034862076
5487,11897W,Unoccupied,"(-37.810264131645354, 144.9781294721275)",-37.810264131645354,144.9781294721275
5791,12510N,Unoccupied,"(-37.815241109617574, 144.97575153747755)",-37.815241109617574,144.97575153747755
4863,9266N,Unoccupied,"(-37.828915262045584, 144.97011668627863)",-37.828915262045584,144.97011668627863
2419,C2660,Unoccupied,"(-37.80965891034741, 144.97121818717784)",-37.80965891034741,144.97121818717784
4336,C7026,Unoccupied,"(-37.8074141969672, 144.958728236309)",-37.8074141969672,144.958728236309
4329,C6996,Unoccupied,"(-37.809234010653554, 144.956283910284)",-37.809234010653554,144.956283910284
5700,12377S,Unoccupied,"(-37.810166179604096, 144.9806603184316)",-37.810166179604096,144.9806603184316
1031,1201W,Unoccupied,"(-37.81273654814882, 144.95953731223602)",-37.81273654814882,144.95953731223602
4184,C6638,Unoccupied,"(-37.80850658543038, 144.95924893742722)",-37.80850658543038,144.95924893742722
6151,C13708,Unoccupied,"(-37.82003923050601, 144.94309376899662)",-37.82003923050601,144.94309376899662
2673,10182E,Unoccupied,"(-37.80400183516052, 144.9495507132346)",-37.80400183516052,144.9495507132346
2999,5048E,Unoccupied,"(-37.805320727736856, 144.95814372075984)",-37.805320727736856,144.95814372075984
1030,1200E,Unoccupied,"(-37.813170938622065, 144.95998902717218)",-37.813170938622065,144.95998902717218
1328,1344E,Unoccupied,"(-37.81485886000729, 144.9579582309596)",-37.81485886000729,144.9579582309596
5453,11858E,Unoccupied,"(-37.812549429477926, 144.97798371349444)",-37.812549429477926,144.97798371349444
5810,12548N,Unoccupied,"(-37.815790725799076, 144.9807463290314)",-37.815790725799076,144.9807463290314
1029,1198E,Unoccupied,"(-37.8132217535949, 144.96001226323403)",-37.8132217535949,144.96001226323403
4185,C6640,Unoccupied,"(-37.808515694311275, 144.95921746587328)",-37.808515694311275,144.95921746587328
5471,11896E,Unoccupied,"(-37.810178585164884, 144.97838466910338)",-37.810178585164884,144.97838466910338
5488,11899W,Unoccupied,"(-37.810212380067654, 144.97813793678162)",-37.810212380067654,144.97813793678162
6123,C13596,Unoccupied,"(-37.81953717751574, 144.944832602833)",-37.81953717751574,144.944832602833
3010,5080E,Unoccupied,"(-37.8047886926202, 144.95789909111085)",-37.8047886926202,144.95789909111085
6189,13268N,Present,"(-37.820145935849396, 144.94242373976556)",-37.820145935849396,144.94242373976556
1032,1203W,Unoccupied,"(-37.81268610607768, 144.95951470462205)",-37.81268610607768,144.95951470462205
1033,1205W,Unoccupied,"(-37.81263516737597, 144.95949188923854)",-37.81263516737597,144.95949188923854
1531,1895S,Unoccupied,"(-37.81395416011388, 144.97205986796058)",-37.81395416011388,144.97205986796058
4174,C6608,Present,"(-37.80838979667196, 144.9596519197408)",-37.80838979667196,144.9596519197408
5207,C8066,Unoccupied,"(-37.810765908436046, 144.95142747149026)",-37.810765908436046,144.95142747149026
6188,13266N,Present,"(-37.82012737723583, 144.9424877805074)",-37.82012737723583,144.9424877805074
5211,C8074,Unoccupied,"(-37.81079796607358, 144.95131316066363)",-37.81079796607358,144.95131316066363
3629,7578N,Unoccupied,"(-37.80562156829398, 144.95449038760398)",-37.80562156829398,144.95449038760398
2379,3194N,Unoccupied,"(-37.81395793231693, 144.95612961363224)",-37.81395793231693,144.95612961363224
1536,1900N,Unoccupied,"(-37.81379595725864, 144.97204452247968)",-37.81379595725864,144.97204452247968
5793,12514N,Present,"(-37.815255785861225, 144.97588635377474)",-37.815255785861225,144.97588635377474
954,C822,Unoccupied,"(-37.811257509886595, 144.96738963162676)",-37.811257509886595,144.96738963162676
6130,C13624,Unoccupied,"(-37.81966489596433, 144.9443883009758)",-37.81966489596433,144.9443883009758
5890,C9000,Present,"(-37.8028519401346, 144.96684307221085)",-37.8028519401346,144.96684307221085
5891,C9004,Present,"(-37.80285527241979, 144.9668733826557)",-37.80285527241979,144.9668733826557
3023,5108E,Present,"(-37.804292539726006, 144.95767318591783)",-37.804292539726006,144.95767318591783
4752,8713W,Present,"(-37.824766985537394, 144.96339236898024)",-37.824766985537394,144.96339236898024
5858,C9134,Present,"(-37.79841449251995, 144.96486454356466)",-37.79841449251995,144.96486454356466
2158,3807S,Present,"(-37.81065816304497, 144.96044559682167)",-37.81065816304497,144.96044559682167
5893,C9012,Unoccupied,"(-37.802862197977575, 144.96693592455466)",-37.802862197977575,144.96693592455466
1278,4470E,Unoccupied,"(-37.813182416547505, 144.9543771826543)",-37.813182416547505,144.9543771826543
1035,1209W,Unoccupied,"(-37.812534937920475, 144.95944699590956)",-37.812534937920475,144.95944699590956
4805,9130N,Unoccupied,"(-37.83018372512101, 144.97010715551073)",-37.83018372512101,144.97010715551073
6200,13313W,Unoccupied,"(-37.82027323289721, 144.94712893719293)",-37.82027323289721,144.94712893719293
5755,12448N,Unoccupied,"(-37.811918144162945, 144.97649484309903)",-37.811918144162945,144.97649484309903
2551,C3080,Unoccupied,"(-37.81335757648454, 144.9585766262479)",-37.81335757648454,144.9585766262479
4032,C6102,Unoccupied,"(-37.804779950240174, 144.9523297271666)",-37.804779950240174,144.9523297271666
4344,C7042,Unoccupied,"(-37.80749831220392, 144.95843967672175)",-37.80749831220392,144.95843967672175
5489,11901W,Unoccupied,"(-37.81016197421117, 144.9781462454187)",-37.81016197421117,144.9781462454187
1283,4475W,Unoccupied,"(-37.813129245489435, 144.95410123091293)",-37.813129245489435,144.95410123091293
6668,9369S,Unoccupied,"(-37.82971507317848, 144.96779730565527)",-37.82971507317848,144.96779730565527
6541,13743W,Unoccupied,"(-37.81359050222113, 144.9393296896858)",-37.81359050222113,144.9393296896858
1160,C1262,Unoccupied,"(-37.81170093700526, 144.95919252060585)",-37.81170093700526,144.95919252060585
3141,5322E,Unoccupied,"(-37.81098101145999, 144.95618479598733)",-37.81098101145999,144.95618479598733
1275,4467W,Present,"(-37.81332856473725, 144.95419395123156)",-37.81332856473725,144.95419395123156
2242,3930N,Unoccupied,"(-37.81219457073095, 144.9546289525064)",-37.81219457073095,144.9546289525064
6132,C13632,Unoccupied,"(-37.81968176847585, 144.94433035327427)",-37.81968176847585,144.94433035327427
2251,3944N,Present,"(-37.812321764801254, 144.95417995459024)",-37.812321764801254,144.95417995459024
5318,7823W,Unoccupied,"(-37.82918128727978, 144.971038392475)",-37.82918128727978,144.971038392475
1034,1207W,Unoccupied,"(-37.81258422957109, 144.95946907389737)",-37.81258422957109,144.95946907389737
6024,13059S,Unoccupied,"(-37.8214674697042, 144.94614076926644)",-37.8214674697042,144.94614076926644
1528,1892N,Unoccupied,"(-37.81372065885267, 144.97230264023773)",-37.81372065885267,144.97230264023773
5466,11886E,Unoccupied,"(-37.81043301847005, 144.97834198401415)",-37.81043301847005,144.97834198401415
2248,3938N,Unoccupied,"(-37.81226727797973, 144.95437225197944)",-37.81226727797973,144.95437225197944
1263,4455W,Unoccupied,"(-37.814009141193395, 144.9545079009563)",-37.814009141193395,144.9545079009563
2253,3947S,Unoccupied,"(-37.812635265370204, 144.95356275454515)",-37.812635265370204,144.95356275454515
5685,12347S,Unoccupied,"(-37.810056059687895, 144.97965949554492)",-37.810056059687895,144.97965949554492
4701,8647W,Present,"(-37.82560052815213, 144.96244227054996)",-37.82560052815213,144.96244227054996
3696,7660N,Present,"(-37.80495487459986, 144.95670063806824)",-37.80495487459986,144.95670063806824
6669,8655W,Present,"(-37.82552050335324, 144.96253615434466)",-37.82552050335324,144.96253615434466
1104,C1124,Unoccupied,"(-37.81454637238771, 144.96049093434277)",-37.81454637238771,144.96049093434277
5641,12277S,Unoccupied,"(-37.809730852049114, 144.9766813793591)",-37.809730852049114,144.9766813793591
5869,C9178,Unoccupied,"(-37.798462060913884, 144.96530212179977)",-37.798462060913884,144.96530212179977
5924,12811S,Unoccupied,"(-37.80303441012997, 144.96765439598772)",-37.80303441012997,144.96765439598772
6204,13321W,Unoccupied,"(-37.819966066383415, 144.94700239316995)",-37.819966066383415,144.94700239316995
2657,10162E,Unoccupied,"(-37.80459147449535, 144.9494476362235)",-37.80459147449535,144.9494476362235
6381,13632E,Unoccupied,"(-37.819033330961446, 144.94431505747133)",-37.819033330961446,144.94431505747133
4198,C6674,Unoccupied,"(-37.80871941332218, 144.95851431801265)",-37.80871941332218,144.95851431801265
4807,9134N,Unoccupied,"(-37.83023590812216, 144.96993112923997)",-37.83023590812216,144.96993112923997
4878,9294N,Unoccupied,"(-37.829084773610234, 144.96953427744694)",-37.829084773610234,144.96953427744694
4889,9310N,Unoccupied,"(-37.82918036665261, 144.96920419855763)",-37.82918036665261,144.96920419855763
6129,C13620,Unoccupied,"(-37.81965646547027, 144.94441725706724)",-37.81965646547027,144.94441725706724
4298,C6932,Unoccupied,"(-37.809377574431565, 144.9560547857816)",-37.809377574431565,144.9560547857816
956,C826,Present,"(-37.811210911027, 144.9673683886752)",-37.811210911027,144.9673683886752
5225,11504N,Present,"(-37.811578918413204, 144.95259812942794)",-37.811578918413204,144.95259812942794
1110,C1136,Present,"(-37.8143763501657, 144.96041280692424)",-37.8143763501657,144.96041280692424
1697,2251S,Present,"(-37.816968042503646, 144.957664856831)",-37.816968042503646,144.957664856831
5274,4509W,Present,"(-37.811660440590664, 144.953424408537)",-37.811660440590664,144.953424408537
6155,C13724,Present,"(-37.820071481251816, 144.94298286812057)",-37.820071481251816,144.94298286812057
1279,4471W,Unoccupied,"(-37.81322755557228, 144.95414697858138)",-37.81322755557228,144.95414697858138
5201,C8054,Present,"(-37.81069381688383, 144.9516844451022)",-37.81069381688383,144.9516844451022
2249,3940N,Present,"(-37.81228549681919, 144.95430806340084)",-37.81228549681919,144.95430806340084
4837,9237S,Unoccupied,"(-37.82883738825349, 144.97081057796032)",-37.82883738825349,144.97081057796032
4843,9243S,Unoccupied,"(-37.82887149442608, 144.97069298189086)",-37.82887149442608,144.97069298189086
2378,3190N,Unoccupied,"(-37.813939488278585, 144.9561942710551)",-37.813939488278585,144.9561942710551
5606,12231S,Unoccupied,"(-37.80949144454898, 144.97432283970338)",-37.80949144454898,144.97432283970338
5605,12229S,Unoccupied,"(-37.80948448316562, 144.9742602925529)",-37.80948448316562,144.9742602925529
5601,12221S,Unoccupied,"(-37.80945494058656, 144.97399416594155)",-37.80945494058656,144.97399416594155
1267,4459W,Unoccupied,"(-37.81388506793743, 144.9544500539339)",-37.81388506793743,144.9544500539339
1291,4483W,Unoccupied,"(-37.81285802621315, 144.95397486300203)",-37.81285802621315,144.95397486300203
2235,3920N,Unoccupied,"(-37.81210381814597, 144.9549497590006)",-37.81210381814597,144.9549497590006
2240,3928N,Unoccupied,"(-37.812176491599644, 144.954693087978)",-37.812176491599644,144.954693087978
866,694E,Unoccupied,"(-37.814047416019505, 144.96879507487446)",-37.814047416019505,144.96879507487446
5610,12239S,Unoccupied,"(-37.80953463647572, 144.9747121130703)",-37.80953463647572,144.9747121130703
1277,4469W,Unoccupied,"(-37.81327805947637, 144.95417047260483)",-37.81327805947637,144.95417047260483
1027,1192E,Unoccupied,"(-37.81331958123158, 144.96005673276989)",-37.81331958123158,144.96005673276989
2237,3924N,Present,"(-37.812140156085434, 144.95482142773676)",-37.812140156085434,144.95482142773676
5604,12227S,Unoccupied,"(-37.80947710124289, 144.97419421336804)",-37.80947710124289,144.97419421336804
1542,1912N,Unoccupied,"(-37.814484871303804, 144.96971035097545)",-37.814484871303804,144.96971035097545
1537,1902N,Present,"(-37.813814894024176, 144.9719800459078)",-37.813814894024176,144.9719800459078
4941,9367S,Present,"(-37.82970576882851, 144.96782937754693)",-37.82970576882851,144.96782937754693
